ID,kraken_present,ls,beta,tau
461,0,1.0444670915603638,-0.023474492132663727,0.07310200482606888
462,0,1.3759878873825073,0.07705733180046082,0.032135702669620514
463,0,1.0267342329025269,0.15906547009944916,0.036656454205513
464,0,1.2524938583374023,0.2914321720600128,0.04440480098128319
465,0,1.0706754922866821,-0.053104136139154434,0.038787275552749634
466,0,0.9961042404174805,0.22107531130313873,0.037238944321870804
467,0,0.9055614471435547,-0.13545764982700348,0.09276126325130463
468,0,1.0520457029342651,-0.11885961890220642,0.04959889128804207
469,0,1.119318962097168,0.16548621654510498,0.05726351588964462
470,0,0.9384217858314514,0.19347208738327026,0.03215523064136505
471,0,1.2659353017807007,0.17950063943862915,0.034405019134283066
472,0,0.9458342790603638,0.08050970733165741,0.05839867144823074
473,0,0.8663538694381714,0.28438717126846313,0.041552767157554626
474,0,1.0833911895751953,0.28775379061698914,0.024938898161053658
475,0,1.019635796546936,0.010248477570712566,0.05449286103248596
476,0,1.0919305086135864,-0.25644955039024353,0.059899456799030304
477,0,1.0497114658355713,0.11143293231725693,0.03722500056028366
478,0,1.0580087900161743,0.31034284830093384,0.03845084831118584
479,0,0.8090258240699768,0.24080194532871246,0.02856963314116001
480,0,1.138161063194275,0.20851722359657288,0.038017719984054565
481,0,1.2351902723312378,0.03793056309223175,0.03711491823196411
